event|alphaid|time|ticker|last_price|prev_close_price
MarketDataEv|MARKET|1130000000|000025.SSE|38.78|39.24
MarketDataEv|MARKET|1130000000|000026.SSE|102.34|102.77
MarketDataEv|MARKET|1130000000|000027.SSE|67.56|67.25
MarketDataEv|MARKET|1130000000|000028.SSE|33.02|33.29
MarketDataEv|MARKET|1130000000|000029.SSE|48.06|47.35
MarketDataEv|MARKET|1130000000|000030.SSE|36.18|36.11
MarketDataEv|MARKET|1130000000|000031.SSE|188.18|187.46
MarketDataEv|MARKET|1130000000|000032.SSE|100.35|100.12
MarketDataEv|MARKET|1130000000|000033.SSE|47.42|47.80
MarketDataEv|MARKET|1130000000|000034.SSE|46.85|46.68
MarketDataEv|MARKET|1130000000|000035.SSE|38.95|38.92
MarketDataEv|MARKET|1130000000|000036.SSE|173.40|174.01
MarketDataEv|MARKET|1130000000|000037.SSE|76.25|75.29
MarketDataEv|MARKET|1130000000|000038.SSE|94.01|93.13
MarketDataEv|MARKET|1130000000|000039.SSE|26.69|27.16
MarketDataEv|MARKET|1130000000|000040.SSE|203.72|200.70
MarketDataEv|MARKET|1130000000|000041.SSE|74.38|73.16
MarketDataEv|MARKET|1130000000|000042.SSE|154.19|156.90
MarketDataEv|MARKET|1130000000|000043.SSE|120.62|121.50
MarketDataEv|MARKET|1130000000|000044.SSE|57.81|58.04
MarketDataEv|MARKET|1130000000|000045.SSE|64.31|63.76
MarketDataEv|MARKET|1130000000|000046.SSE|124.80|124.72
MarketDataEv|MARKET|1130000000|000047.SSE|156.84|158.41
MarketDataEv|MARKET|1130000000|000048.SSE|101.58|101.79
MarketDataEv|MARKET|1130000000|000049.SSE|164.90|167.81
MarketDataEv|MARKET|1130000000|000050.SSE|154.58|155.48
MarketDataEv|MARKET|1130000000|000001.SZSE|134.35|133.53
MarketDataEv|MARKET|1130000000|000002.SZSE|138.27|138.83
MarketDataEv|MARKET|1130000000|000003.SZSE|192.60|195.76
MarketDataEv|MARKET|1130000000|000004.SZSE|113.98|113.04
MarketDataEv|MARKET|1130000000|000005.SZSE|151.82|149.62
MarketDataEv|MARKET|1130000000|000006.SZSE|162.50|162.88
MarketDataEv|MARKET|1130000000|000007.SZSE|43.90|43.36
MarketDataEv|MARKET|1130000000|000008.SZSE|163.72|165.24
MarketDataEv|MARKET|1130000000|000009.SZSE|65.10|64.16
MarketDataEv|MARKET|1130000000|000010.SZSE|196.82|194.00
MarketDataEv|MARKET|1130000000|000011.SZSE|187.00|185.75
MarketDataEv|MARKET|1130000000|000012.SZSE|166.67|163.95
MarketDataEv|MARKET|1130000000|000013.SZSE|27.74|27.95
MarketDataEv|MARKET|1130000000|000014.SZSE|98.67|98.93
MarketDataEv|MARKET|1130000000|000015.SZSE|185.95|185.06
MarketDataEv|MARKET|1130000000|000016.SZSE|99.70|98.36
MarketDataEv|MARKET|1130000000|000017.SZSE|159.10|157.54
MarketDataEv|MARKET|1130000000|000018.SZSE|145.20|142.45
MarketDataEv|MARKET|1130000000|000019.SZSE|160.28|157.82
MarketDataEv|MARKET|1130000000|000020.SZSE|63.09|62.58
MarketDataEv|MARKET|1130000000|000021.SZSE|12.59|12.37
MarketDataEv|MARKET|1130000000|000022.SZSE|36.42|36.91
MarketDataEv|MARKET|1130000000|000023.SZSE|19.00|19.27
MarketDataEv|MARKET|1130000000|000024.SZSE|157.18|156.90
MarketDataEv|MARKET|1130000000|000025.SZSE|43.76|43.62
MarketDataEv|MARKET|1130000000|000026.SZSE|20.28|20.57
MarketDataEv|MARKET|1130000000|000027.SZSE|56.60|56.64
MarketDataEv|MARKET|1130000000|000028.SZSE|44.77|44.50
MarketDataEv|MARKET|1130000000|000029.SZSE|21.51|21.33
MarketDataEv|MARKET|1130000000|000030.SZSE|176.35|175.22
MarketDataEv|MARKET|1130000000|000031.SZSE|78.67|77.43
MarketDataEv|MARKET|1130000000|000032.SZSE|33.99|34.30
MarketDataEv|MARKET|1130000000|000033.SZSE|166.90|168.59
MarketDataEv|MARKET|1130000000|000034.SZSE|37.05|36.35
MarketDataEv|MARKET|1130000000|000035.SZSE|79.90|81.02
MarketDataEv|MARKET|1130000000|000036.SZSE|53.60|53.28
MarketDataEv|MARKET|1130000000|000037.SZSE|88.65|87.04
MarketDataEv|MARKET|1130000000|000038.SZSE|63.98|63.42
MarketDataEv|MARKET|1130000000|000039.SZSE|109.70|111.20
MarketDataEv|MARKET|1130000000|000040.SZSE|17.01|16.81
MarketDataEv|MARKET|1130000000|000041.SZSE|156.17|156.60
MarketDataEv|MARKET|1130000000|000042.SZSE|53.87|54.55
MarketDataEv|MARKET|1130000000|000043.SZSE|141.66|141.43
MarketDataEv|MARKET|1130000000|000044.SZSE|12.61|12.45
MarketDataEv|MARKET|1130000000|000045.SZSE|193.96|196.64
MarketDataEv|MARKET|1130000000|000046.SZSE|147.10|147.59
MarketDataEv|MARKET|1130000000|000047.SZSE|21.28|21.36
MarketDataEv|MARKET|1130000000|000048.SZSE|44.68|45.58
MarketDataEv|MARKET|1130000000|000049.SZSE|86.89|85.34
MarketDataEv|MARKET|1130000000|000050.SZSE|65.17|65.85
MarketDataEv|MARKET|1300000000|000001.SSE|100.99|99.97
MarketDataEv|MARKET|1300000000|000002.SSE|83.21|83.86
MarketDataEv|MARKET|1300000000|000003.SSE|77.01|76.05
MarketDataEv|MARKET|1300000000|000004.SSE|111.93|110.03
MarketDataEv|MARKET|1300000000|000005.SSE|162.89|163.39
MarketDataEv|MARKET|1300000000|000006.SSE|62.11|61.34
MarketDataEv|MARKET|1300000000|000007.SSE|152.88|154.37
MarketDataEv|MARKET|1300000000|000008.SSE|140.58|138.94
MarketDataEv|MARKET|1300000000|000009.SSE|95.51|94.56
MarketDataEv|MARKET|1300000000|000010.SSE|80.30|81.84
MarketDataEv|MARKET|1300000000|000011.SSE|120.62|119.51
MarketDataEv|MARKET|1300000000|000012.SSE|132.06|131.33
MarketDataEv|MARKET|1300000000|000013.SSE|131.90|129.43
MarketDataEv|MARKET|1300000000|000014.SSE|130.17|128.81
MarketDataEv|MARKET|1300000000|000015.SSE|143.44|143.51
MarketDataEv|MARKET|1300000000|000016.SSE|51.34|51.66
MarketDataEv|MARKET|1300000000|000017.SSE|145.99|143.86
MarketDataEv|MARKET|1300000000|000018.SSE|104.42|102.43
MarketDataEv|MARKET|1300000000|000019.SSE|135.78|133.54
MarketDataEv|MARKET|1300000000|000020.SSE|38.48|38.50
MarketDataEv|MARKET|1300000000|000021.SSE|193.18|192.99
MarketDataEv|MARKET|1300000000|000022.SSE|45.65|45.00
MarketDataEv|MARKET|1300000000|000023.SSE|94.75|95.29
MarketDataEv|MARKET|1300000000|000024.SSE|187.93|188.79
MarketDataEv|MARKET|1300000000|000025.SSE|85.62|85.73
MarketDataEv|MARKET|1300000000|000026.SSE|108.34|108.23
MarketDataEv|MARKET|1300000000|000027.SSE|108.78|110.42
MarketDataEv|MARKET|1300000000|000028.SSE|162.53|164.04
MarketDataEv|MARKET|1300000000|000029.SSE|40.09|39.50
MarketDataEv|MARKET|1300000000|000030.SSE|175.82|179.18
MarketDataEv|MARKET|1300000000|000031.SSE|114.63|114.09
MarketDataEv|MARKET|1300000000|000032.SSE|94.61|96.48
MarketDataEv|MARKET|1300000000|000033.SSE|80.28|79.54
MarketDataEv|MARKET|1300000000|000034.SSE|64.14|62.89
MarketDataEv|MARKET|1300000000|000035.SSE|208.46|206.76
MarketDataEv|MARKET|1300000000|000036.SSE|130.75|129.15
MarketDataEv|MARKET|1300000000|000037.SSE|113.00|111.08
MarketDataEv|MARKET|1300000000|000038.SSE|182.64|185.55
MarketDataEv|MARKET|1300000000|000039.SSE|81.72|82.16
MarketDataEv|MARKET|1300000000|000040.SSE|29.47|29.87
MarketDataEv|MARKET|1300000000|000041.SSE|174.39|171.74
MarketDataEv|MARKET|1300000000|000042.SSE|45.58|45.74
MarketDataEv|MARKET|1300000000|000043.SSE|106.29|104.29
MarketDataEv|MARKET|1300000000|000044.SSE|104.27|104.45
MarketDataEv|MARKET|1300000000|000045.SSE|165.69|167.96
MarketDataEv|MARKET|1300000000|000046.SSE|56.71|55.99
MarketDataEv|MARKET|1300000000|000047.SSE|42.67|43.46
MarketDataEv|MARKET|1300000000|000048.SSE|162.92|164.62
MarketDataEv|MARKET|1300000000|000049.SSE|99.27|97.33
MarketDataEv|MARKET|1300000000|000050.SSE|192.18|190.64
MarketDataEv|MARKET|1300000000|000001.SZSE|114.93|114.69
MarketDataEv|MARKET|1300000000|000002.SZSE|141.39|140.99
MarketDataEv|MARKET|1300000000|000003.SZSE|178.68|175.64
MarketDataEv|MARKET|1300000000|000004.SZSE|55.39|54.36
MarketDataEv|MARKET|1300000000|000005.SZSE|104.66|104.41
MarketDataEv|MARKET|1300000000|000006.SZSE|32.94|32.30
MarketDataEv|MARKET|1300000000|000007.SZSE|62.77|62.78
MarketDataEv|MARKET|1300000000|000008.SZSE|102.79|103.31
MarketDataEv|MARKET|1300000000|000009.SZSE|161.71|164.43
MarketDataEv|MARKET|1300000000|000010.SZSE|57.78|57.73
MarketDataEv|MARKET|1300000000|000011.SZSE|175.92|176.68
MarketDataEv|MARKET|1300000000|000012.SZSE|39.16|39.93
MarketDataEv|MARKET|1300000000|000013.SZSE|54.48|55.03
MarketDataEv|MARKET|1300000000|000014.SZSE|10.68|10.82
MarketDataEv|MARKET|1300000000|000015.SZSE|135.72|136.19
MarketDataEv|MARKET|1300000000|000016.SZSE|142.41|142.71
MarketDataEv|MARKET|1300000000|000017.SZSE|188.23|187.30
MarketDataEv|MARKET|1300000000|000018.SZSE|105.05|104.68
MarketDataEv|MARKET|1300000000|000019.SZSE|104.29|103.52
MarketDataEv|MARKET|1300000000|000020.SZSE|110.93|112.07
MarketDataEv|MARKET|1300000000|000021.SZSE|34.48|34.50
MarketDataEv|MARKET|1300000000|000022.SZSE|165.04|167.77
MarketDataEv|MARKET|1300000000|000023.SZSE|128.43|126.60
MarketDataEv|MARKET|1300000000|000024.SZSE|144.03|146.57
MarketDataEv|MARKET|1300000000|000025.SZSE|109.80|110.48
MarketDataEv|MARKET|1300000000|000026.SZSE|150.44|150.77
MarketDataEv|MARKET|1300000000|000027.SZSE|37.41|37.16
MarketDataEv|MARKET|1300000000|000028.SZSE|22.08|22.27
MarketDataEv|MARKET|1300000000|000029.SZSE|98.78|97.74
MarketDataEv|MARKET|1300000000|000030.SZSE|107.14|106.73
MarketDataEv|MARKET|1300000000|000031.SZSE|89.92|91.45
MarketDataEv|MARKET|1300000000|000032.SZSE|61.33|60.16
MarketDataEv|MARKET|1300000000|000033.SZSE|35.41|35.21
MarketDataEv|MARKET|1300000000|000034.SZSE|14.53|14.48
MarketDataEv|MARKET|1300000000|000035.SZSE|96.79|98.33
MarketDataEv|MARKET|1300000000|000036.SZSE|36.01|35.71
MarketDataEv|MARKET|1300000000|000037.SZSE|116.01|117.03
MarketDataEv|MARKET|1300000000|000038.SZSE|157.82|160.65
MarketDataEv|MARKET|1300000000|000039.SZSE|170.05|169.50
MarketDataEv|MARKET|1300000000|000040.SZSE|190.06|190.48
MarketDataEv|MARKET|1300000000|000041.SZSE|128.83|129.86
MarketDataEv|MARKET|1300000000|000042.SZSE|188.48|187.33
MarketDataEv|MARKET|1300000000|000043.SZSE|102.14|104.00
MarketDataEv|MARKET|1300000000|000044.SZSE|122.13|122.64
MarketDataEv|MARKET|1300000000|000045.SZSE|180.43|182.72
MarketDataEv|MARKET|1300000000|000046.SZSE|165.68|163.54
MarketDataEv|MARKET|1300000000|000047.SZSE|190.33|193.59
MarketDataEv|MARKET|1300000000|000048.SZSE|58.33|57.53
MarketDataEv|MARKET|1300000000|000049.SZSE|72.72|73.20
MarketDataEv|MARKET|1300000000|000050.SZSE|96.04|97.53
MarketDataEv|MARKET|1310000000|000001.SSE|34.12|34.36
MarketDataEv|MARKET|1310000000|000002.SSE|193.24|193.66
MarketDataEv|MARKET|1310000000|000003.SSE|72.58|73.91
MarketDataEv|MARKET|1310000000|000004.SSE|131.64|133.28
MarketDataEv|MARKET|1310000000|000005.SSE|135.34|135.70
MarketDataEv|MARKET|1310000000|000006.SSE|163.34|164.32
MarketDataEv|MARKET|1310000000|000007.SSE|22.79|22.46
MarketDataEv|MARKET|1310000000|000008.SSE|143.64|144.63
MarketDataEv|MARKET|1310000000|000009.SSE|112.08|111.44
MarketDataEv|MARKET|1310000000|000010.SSE|119.99|121.64
MarketDataEv|MARKET|1310000000|000011.SSE|15.07|14.80
MarketDataEv|MARKET|1310000000|000012.SSE|183.61|182.89
MarketDataEv|MARKET|1310000000|000013.SSE|86.13|87.39
MarketDataEv|MARKET|1310000000|000014.SSE|22.73|23.07
MarketDataEv|MARKET|1310000000|000015.SSE|162.69|159.98
MarketDataEv|MARKET|1310000000|000016.SSE|107.42|106.97
MarketDataEv|MARKET|1310000000|000017.SSE|93.24|92.65
MarketDataEv|MARKET|1310000000|000018.SSE|56.80|56.06
MarketDataEv|MARKET|1310000000|000019.SSE|135.07|135.19
MarketDataEv|MARKET|1310000000|000020.SSE|24.91|24.90
MarketDataEv|MARKET|1310000000|000021.SSE|99.70|98.17
MarketDataEv|MARKET|1310000000|000022.SSE|32.47|32.54
MarketDataEv|MARKET|1310000000|000023.SSE|11.93|11.78
MarketDataEv|MARKET|1310000000|000024.SSE|76.93|76.94
MarketDataEv|MARKET|1310000000|000025.SSE|178.86|176.55
MarketDataEv|MARKET|1310000000|000026.SSE|126.60|124.43
MarketDataEv|MARKET|1310000000|000027.SSE|160.09|159.88
MarketDataEv|MARKET|1310000000|000028.SSE|74.48|73.52
MarketDataEv|MARKET|1310000000|000029.SSE|15.32|15.20
MarketDataEv|MARKET|1310000000|000030.SSE|107.16|108.43
MarketDataEv|MARKET|1310000000|000031.SSE|90.96|89.77
MarketDataEv|MARKET|1310000000|000032.SSE|136.51|136.96
MarketDataEv|MARKET|1310000000|000033.SSE|169.79|168.99
MarketDataEv|MARKET|1310000000|000034.SSE|197.24|194.32
MarketDataEv|MARKET|1310000000|000035.SSE|63.03|62.86
MarketDataEv|MARKET|1310000000|000036.SSE|157.82|155.86
MarketDataEv|MARKET|1310000000|000037.SSE|57.18|57.50
MarketDataEv|MARKET|1310000000|000038.SSE|55.60|55.73
MarketDataEv|MARKET|1310000000|000039.SSE|75.39|74.20
MarketDataEv|MARKET|1310000000|000040.SSE|187.06|188.26
MarketDataEv|MARKET|1310000000|000041.SSE|123.17|120.82
MarketDataEv|MARKET|1310000000|000042.SSE|132.27|133.38
MarketDataEv|MARKET|1310000000|000043.SSE|104.46|104.32
MarketDataEv|MARKET|1310000000|000044.SSE|119.03|118.48
MarketDataEv|MARKET|1310000000|000045.SSE|175.91|172.48
MarketDataEv|MARKET|1310000000|000046.SSE|123.34|124.64
MarketDataEv|MARKET|1310000000|000047.SSE|194.84|196.05
MarketDataEv|MARKET|1310000000|000048.SSE|209.60|207.24
MarketDataEv|MARKET|1310000000|000049.SSE|30.87|30.72
MarketDataEv|MARKET|1310000000|000050.SSE|177.72|178.47
MarketDataEv|MARKET|1310000000|000001.SZSE|79.94|80.37
MarketDataEv|MARKET|1310000000|000002.SZSE|108.01|107.56
MarketDataEv|MARKET|1310000000|000003.SZSE|42.98|42.17
MarketDataEv|MARKET|1310000000|000004.SZSE|162.45|162.73
MarketDataEv|MARKET|1310000000|000005.SZSE|30.66|30.58
MarketDataEv|MARKET|1310000000|000006.SZSE|13.50|13.45
MarketDataEv|MARKET|1310000000|000007.SZSE|43.90|43.72
MarketDataEv|MARKET|1310000000|000008.SZSE|186.98|189.14
MarketDataEv|MARKET|1310000000|000009.SZSE|174.76|176.57
MarketDataEv|MARKET|1310000000|000010.SZSE|89.14|90.54
MarketDataEv|MARKET|1310000000|000011.SZSE|80.43|80.95
MarketDataEv|MARKET|1310000000|000012.SZSE|205.39|205.67
MarketDataEv|MARKET|1310000000|000013.SZSE|26.65|27.01
MarketDataEv|MARKET|1310000000|000014.SZSE|93.27|93.78
MarketDataEv|MARKET|1310000000|000015.SZSE|94.13|94.96
MarketDataEv|MARKET|1310000000|000016.SZSE|188.79|190.44
MarketDataEv|MARKET|1310000000|000017.SZSE|185.94|184.11
MarketDataEv|MARKET|1310000000|000018.SZSE|83.75|85.27
MarketDataEv|MARKET|1310000000|000019.SZSE|112.86|114.10
MarketDataEv|MARKET|1310000000|000020.SZSE|47.78|47.90
MarketDataEv|MARKET|1310000000|000021.SZSE|174.68|171.86
MarketDataEv|MARKET|1310000000|000022.SZSE|82.94|81.47
MarketDataEv|MARKET|1310000000|000023.SZSE|75.57|76.11
MarketDataEv|MARKET|1310000000|000024.SZSE|131.55|132.37
MarketDataEv|MARKET|1310000000|000025.SZSE|137.10|135.81
MarketDataEv|MARKET|1310000000|000026.SZSE|22.94|23.30
MarketDataEv|MARKET|1310000000|000027.SZSE|74.00|74.60
MarketDataEv|MARKET|1310000000|000028.SZSE|98.14|99.09
MarketDataEv|MARKET|1310000000|000029.SZSE|135.43|135.00
MarketDataEv|MARKET|1310000000|000030.SZSE|185.52|185.21
MarketDataEv|MARKET|1310000000|000031.SZSE|48.80|48.22
MarketDataEv|MARKET|1310000000|000032.SZSE|117.36|119.55
MarketDataEv|MARKET|1310000000|000033.SZSE|149.17|147.42
MarketDataEv|MARKET|1310000000|000034.SZSE|27.99|28.09
MarketDataEv|MARKET|1310000000|000035.SZSE|23.21|23.31
MarketDataEv|MARKET|1310000000|000036.SZSE|130.33|130.78
MarketDataEv|MARKET|1310000000|000037.SZSE|186.33|186.00
MarketDataEv|MARKET|1310000000|000038.SZSE|57.13|56.71
MarketDataEv|MARKET|1310000000|000039.SZSE|100.20|99.44
MarketDataEv|MARKET|1310000000|000040.SZSE|153.73|153.26
MarketDataEv|MARKET|1310000000|000041.SZSE|141.24|142.07
MarketDataEv|MARKET|1310000000|000042.SZSE|154.49|155.70
MarketDataEv|MARKET|1310000000|000043.SZSE|14.74|14.88
MarketDataEv|MARKET|1310000000|000044.SZSE|199.66|202.77
MarketDataEv|MARKET|1310000000|000045.SZSE|190.33|192.99
MarketDataEv|MARKET|1310000000|000046.SZSE|77.17|75.80
MarketDataEv|MARKET|1310000000|000047.SZSE|35.95|35.35
MarketDataEv|MARKET|1310000000|000048.SZSE|83.64|85.26
MarketDataEv|MARKET|1310000000|000049.SZSE|128.73|127.26
MarketDataEv|MARKET|1310000000|000050.SZSE|156.00|156.79
MarketDataEv|MARKET|1320000000|000001.SSE|121.01|121.47
MarketDataEv|MARKET|1320000000|000002.SSE|93.73|93.50
MarketDataEv|MARKET|1320000000|000003.SSE|50.25|49.55
MarketDataEv|MARKET|1320000000|000004.SSE|63.87|63.20
MarketDataEv|MARKET|1320000000|000005.SSE|130.54|128.46
MarketDataEv|MARKET|1320000000|000006.SSE|140.84|141.92
MarketDataEv|MARKET|1320000000|000007.SSE|136.29|137.41
MarketDataEv|MARKET|1320000000|000008.SSE|178.58|181.79
MarketDataEv|MARKET|1320000000|000009.SSE|53.57|54.58
MarketDataEv|MARKET|1320000000|000010.SSE|130.00|128.85
MarketDataEv|MARKET|1320000000|000011.SSE|91.15|92.34
MarketDataEv|MARKET|1320000000|000012.SSE|41.27|40.98
MarketDataEv|MARKET|1320000000|000013.SSE|26.33|26.08
MarketDataEv|MARKET|1320000000|000014.SSE|65.29|64.74
MarketDataEv|MARKET|1320000000|000015.SSE|23.23|22.90
MarketDataEv|MARKET|1320000000|000016.SSE|27.84|27.40
MarketDataEv|MARKET|1320000000|000017.SSE|182.90|185.39
MarketDataEv|MARKET|1320000000|000018.SSE|123.53|125.36
MarketDataEv|MARKET|1320000000|000019.SSE|105.29|106.67
MarketDataEv|MARKET|1320000000|000020.SSE|168.51|167.62
MarketDataEv|MARKET|1320000000|000021.SSE|131.06|129.56
MarketDataEv|MARKET|1320000000|000022.SSE|201.89|199.93
MarketDataEv|MARKET|1320000000|000023.SSE|187.99|189.95
MarketDataEv|MARKET|1320000000|000024.SSE|112.78|111.26
MarketDataEv|MARKET|1320000000|000025.SSE|185.10|186.38
MarketDataEv|MARKET|1320000000|000026.SSE|94.60|93.68
MarketDataEv|MARKET|1320000000|000027.SSE|149.63|146.92
MarketDataEv|MARKET|1320000000|000028.SSE|68.03|67.13
MarketDataEv|MARKET|1320000000|000029.SSE|163.62|161.74
MarketDataEv|MARKET|1320000000|000030.SSE|112.04|112.42
MarketDataEv|MARKET|1320000000|000031.SSE|128.95|130.41
MarketDataEv|MARKET|1320000000|000032.SSE|65.06|66.20
MarketDataEv|MARKET|1320000000|000033.SSE|43.25|43.89
MarketDataEv|MARKET|1320000000|000034.SSE|117.78|119.34
MarketDataEv|MARKET|1320000000|000035.SSE|135.07|136.56
MarketDataEv|MARKET|1320000000|000036.SSE|158.39|160.98
MarketDataEv|MARKET|1320000000|000037.SSE|188.00|188.36
MarketDataEv|MARKET|1320000000|000038.SSE|186.48|184.60
MarketDataEv|MARKET|1320000000|000039.SSE|22.92|23.17
MarketDataEv|MARKET|1320000000|000040.SSE|113.99|114.94
MarketDataEv|MARKET|1320000000|000041.SSE|46.25|46.75
MarketDataEv|MARKET|1320000000|000042.SSE|138.33|137.17
MarketDataEv|MARKET|1320000000|000043.SSE|112.60|114.89
MarketDataEv|MARKET|1320000000|000044.SSE|129.19|129.75
MarketDataEv|MARKET|1320000000|000045.SSE|77.57|76.51
MarketDataEv|MARKET|1320000000|000046.SSE|28.12|28.59
MarketDataEv|MARKET|1320000000|000047.SSE|29.08|28.73
MarketDataEv|MARKET|1320000000|000048.SSE|153.47|151.72
MarketDataEv|MARKET|1320000000|000049.SSE|55.47|54.39
MarketDataEv|MARKET|1320000000|000050.SSE|95.46|96.82
MarketDataEv|MARKET|1320000000|000001.SZSE|75.44|76.30
MarketDataEv|MARKET|1320000000|000002.SZSE|179.58|177.32
MarketDataEv|MARKET|1320000000|000003.SZSE|80.58|79.18
MarketDataEv|MARKET|1320000000|000004.SZSE|41.64|42.29
MarketDataEv|MARKET|1320000000|000005.SZSE|151.13|151.49
MarketDataEv|MARKET|1320000000|000006.SZSE|10.34|10.55
MarketDataEv|MARKET|1320000000|000007.SZSE|164.26|161.07
MarketDataEv|MARKET|1320000000|000008.SZSE|58.80|58.99
MarketDataEv|MARKET|1320000000|000009.SZSE|69.80|69.18
MarketDataEv|MARKET|1320000000|000010.SZSE|145.70|146.43
MarketDataEv|MARKET|1320000000|000011.SZSE|66.21|67.30
MarketDataEv|MARKET|1320000000|000012.SZSE|34.69|35.03
MarketDataEv|MARKET|1320000000|000013.SZSE|199.45|197.92
MarketDataEv|MARKET|1320000000|000014.SZSE|116.58|116.36
MarketDataEv|MARKET|1320000000|000015.SZSE|75.14|75.12
MarketDataEv|MARKET|1320000000|000016.SZSE|125.50|126.86
MarketDataEv|MARKET|1320000000|000017.SZSE|20.30|20.08
MarketDataEv|MARKET|1320000000|000018.SZSE|184.02|186.58
MarketDataEv|MARKET|1320000000|000019.SZSE|202.60|206.46
MarketDataEv|MARKET|1320000000|000020.SZSE|15.49|15.49
MarketDataEv|MARKET|1320000000|000021.SZSE|91.31|93.17
MarketDataEv|MARKET|1320000000|000022.SZSE|162.98|166.10
MarketDataEv|MARKET|1320000000|000023.SZSE|58.59|59.57
MarketDataEv|MARKET|1320000000|000024.SZSE|43.43|42.92
MarketDataEv|MARKET|1320000000|000025.SZSE|176.79|176.66
MarketDataEv|MARKET|1320000000|000026.SZSE|35.17|35.71
MarketDataEv|MARKET|1320000000|000027.SZSE|18.20|17.94
MarketDataEv|MARKET|1320000000|000028.SZSE|85.28|85.24
MarketDataEv|MARKET|1320000000|000029.SZSE|13.30|13.37
MarketDataEv|MARKET|1320000000|000030.SZSE|71.62|72.74
MarketDataEv|MARKET|1320000000|000031.SZSE|166.82|167.96
MarketDataEv|MARKET|1320000000|000032.SZSE|36.30|36.51
MarketDataEv|MARKET|1320000000|000033.SZSE|135.47|135.03
MarketDataEv|MARKET|1320000000|000034.SZSE|15.25|15.34
MarketDataEv|MARKET|1320000000|000035.SZSE|104.84|106.12
MarketDataEv|MARKET|1320000000|000036.SZSE|25.52|25.17
MarketDataEv|MARKET|1320000000|000037.SZSE|113.63|112.24
MarketDataEv|MARKET|1320000000|000038.SZSE|157.04|159.73
MarketDataEv|MARKET|1320000000|000039.SZSE|190.74|188.64
MarketDataEv|MARKET|1320000000|000040.SZSE|106.98|107.23
MarketDataEv|MARKET|1320000000|000041.SZSE|83.19|83.06
MarketDataEv|MARKET|1320000000|000042.SZSE|77.60|79.04
MarketDataEv|MARKET|1320000000|000043.SZSE|18.56|18.71
MarketDataEv|MARKET|1320000000|000044.SZSE|114.84|113.60
MarketDataEv|MARKET|1320000000|000045.SZSE|78.17|78.46
MarketDataEv|MARKET|1320000000|000046.SZSE|116.60|117.15
MarketDataEv|MARKET|1320000000|000047.SZSE|155.78|156.85
MarketDataEv|MARKET|1320000000|000048.SZSE|138.45|141.12
MarketDataEv|MARKET|1320000000|000049.SZSE|43.35|44.23
MarketDataEv|MARKET|1320000000|000050.SZSE|180.56|178.51
MarketDataEv|MARKET|1330000000|000001.SSE|189.46|185.84
MarketDataEv|MARKET|1330000000|000002.SSE|149.50|147.57
MarketDataEv|MARKET|1330000000|000003.SSE|13.96|14.19
MarketDataEv|MARKET|1330000000|000004.SSE|13.27|13.13
MarketDataEv|MARKET|1330000000|000005.SSE|146.79|145.79
MarketDataEv|MARKET|1330000000|000006.SSE|165.63|163.28
MarketDataEv|MARKET|1330000000|000007.SSE|88.68|87.38
MarketDataEv|MARKET|1330000000|000008.SSE|84.81|83.24
MarketDataEv|MARKET|1330000000|000009.SSE|157.45|154.74
MarketDataEv|MARKET|1330000000|000010.SSE|89.23|87.89
MarketDataEv|MARKET|1330000000|000011.SSE|107.89|106.35
MarketDataEv|MARKET|1330000000|000012.SSE|132.19|131.59
MarketDataEv|MARKET|1330000000|000013.SSE|71.00|71.41
MarketDataEv|MARKET|1330000000|000014.SSE|106.00|106.85
MarketDataEv|MARKET|1330000000|000015.SSE|149.72|152.40
MarketDataEv|MARKET|1330000000|000016.SSE|138.09|136.02
MarketDataEv|MARKET|1330000000|000017.SSE|72.62|71.33
MarketDataEv|MARKET|1330000000|000018.SSE|27.04|26.96
MarketDataEv|MARKET|1330000000|000019.SSE|193.60|196.31
MarketDataEv|MARKET|1330000000|000020.SSE|138.18|138.98
MarketDataEv|MARKET|1330000000|000021.SSE|92.03|93.18
MarketDataEv|MARKET|1330000000|000022.SSE|82.80|83.50
MarketDataEv|MARKET|1330000000|000023.SSE|154.61|154.85
MarketDataEv|MARKET|1330000000|000024.SSE|38.26|38.17
MarketDataEv|MARKET|1330000000|000025.SSE|53.75|53.20
MarketDataEv|MARKET|1330000000|000026.SSE|124.81|126.55
MarketDataEv|MARKET|1330000000|000027.SSE|16.01|16.00
MarketDataEv|MARKET|1330000000|000028.SSE|140.90|141.92
MarketDataEv|MARKET|1330000000|000029.SSE|12.87|12.76
MarketDataEv|MARKET|1330000000|000030.SSE|101.01|101.55
MarketDataEv|MARKET|1330000000|000031.SSE|171.31|174.09
MarketDataEv|MARKET|1330000000|000032.SSE|34.71|35.05
MarketDataEv|MARKET|1330000000|000033.SSE|62.24|61.37
MarketDataEv|MARKET|1330000000|000034.SSE|188.16|185.49
MarketDataEv|MARKET|1330000000|000035.SSE|53.69|53.60
MarketDataEv|MARKET|1330000000|000036.SSE|184.91|186.07
MarketDataEv|MARKET|1330000000|000037.SSE|125.26|125.91
MarketDataEv|MARKET|1330000000|000038.SSE|184.61|186.31
MarketDataEv|MARKET|1330000000|000039.SSE|190.22|190.30
MarketDataEv|MARKET|1330000000|000040.SSE|134.63|136.52
MarketDataEv|MARKET|1330000000|000041.SSE|26.84|26.45
